Surfing  	7454.0 	2099.0 0.01965 0.00553
Boston_Red_Sox  	284.0 	2100.0 0.00075 0.00554
Student_loan  	8199.0 	2101.0 0.02161 0.00554
Salmon  	1924.0 	2105.0 0.00507 0.00555
Earthquake  	1124.0 	2106.0 0.00296 0.00555
Pigeon_Forge,_Tennessee  	882.0 	2107.0 0.00232 0.00555
Ammunition  	1979.0 	2108.0 0.00522 0.00556
Quilting  	5772.0 	2110.0 0.01521 0.00556
Wit  	6029.0 	2114.0 0.01589 0.00557
Holiday_Inn_Express  	7925.0 	2115.0 0.02089 0.00557
Hoover,_Alabama  	3738.0 	2116.0 0.00985 0.00558
Shark  	1151.0 	2117.0 0.00303 0.00558
Plant_nursery  	4153.0 	2120.0 0.01095 0.00559
Sicilian_Mafia  	1552.0 	2122.0 0.00409 0.00559
Suffolk_County,_New_York  	6993.0 	2123.0 0.01843 0.0056
German_Shepherd  	920.0 	2124.0 0.00242 0.0056
Fencing  	7733.0 	2125.0 0.02038 0.0056
Nigeria  	2111.0 	2126.0 0.00556 0.0056
Macy,_Nebraska  	772.0 	2129.0 0.00203 0.00561
Citigroup  	192.0 	2131.0 0.00051 0.00562
Naturism  	70.0 	2132.0 0.00018 0.00562
Marriage_license  	4045.0 	2134.0 0.01066 0.00562
Clarksville,_Tennessee  	6282.0 	2135.0 0.01656 0.00563
Midland,_Texas  	6212.0 	2136.0 0.01637 0.00563
Horizon  	4304.0 	2137.0 0.01134 0.00563
LimeWire  	281.0 	2139.0 0.00074 0.00564
Virgin_Records  	555.0 	2145.0 0.00146 0.00565
Dora,_Alabama  	8363.0 	2147.0 0.02204 0.00566
Adolf_Hitler  	1784.0 	2148.0 0.0047 0.00566
Internet_Movie_Database  	442.0 	2155.0 0.00116 0.00568
Internet_Explorer  	243.0 	2158.0 0.00064 0.00569
Mars  	1480.0 	2160.0 0.0039 0.00569
Oil_painting  	2309.0 	2163.0 0.00609 0.0057
Daily_News_(New_York)  	287.0 	2164.0 0.00076 0.0057
Neopets  	686.0 	2167.0 0.00181 0.00571
Privacy  	1639.0 	2168.0 0.00432 0.00571
Modular_building  	7883.0 	2169.0 0.02078 0.00572
Barnes,_London  	1300.0 	2170.0 0.00343 0.00572
Capital_One  	115.0 	2172.0 0.0003 0.00572
Polaris  	1511.0 	2175.0 0.00398 0.00573
Clown  	3158.0 	2179.0 0.00832 0.00574
Avatar_(computing)  	1911.0 	2182.0 0.00504 0.00575
Curtain  	5889.0 	2183.0 0.01552 0.00575
Andrew_Lowe  	688.0 	2184.0 0.00181 0.00576
United_States_Department_of_Veterans_Affairs  	782.0 	2191.0 0.00206 0.00577
Crossword  	168.0 	2192.0 0.00044 0.00578
Stupid,_Stupid_Man  	1366.0 	2193.0 0.0036 0.00578
Home_remedy  	5281.0 	2199.0 0.01392 0.0058
Ellen_(TV_series)  	7372.0 	2200.0 0.01943 0.0058
Greyhound  	430.0 	2202.0 0.00113 0.0058
Peach  	4957.0 	2203.0 0.01307 0.00581
Cartoon_Network  	95.0 	2205.0 0.00025 0.00581
Alzheimer's_disease  	1009.0 	2207.0 0.00266 0.00582
Blood_test  	8318.0 	2208.0 0.02192 0.00582
Portal_(video_game)  	1683.0 	2209.0 0.00444 0.00582
Whirlpool  	4101.0 	2213.0 0.01081 0.00583
Papia_language  	680.0 	2214.0 0.00179 0.00584
Outlook_(magazine)  	7904.0 	2216.0 0.02083 0.00584
Kelley_Blue_Book  	63.0 	2217.0 0.00017 0.00584
Powerball  	510.0 	2219.0 0.00134 0.00585
Bones_(TV_series)  	2269.0 	2220.0 0.00598 0.00585
Norway  	6880.0 	2221.0 0.01813 0.00585
Bluetooth  	8340.0 	2222.0 0.02198 0.00586
Bellis_perennis  	4562.0 	2223.0 0.01202 0.00586
Psychic  	1985.0 	2225.0 0.00523 0.00586
Product_sample  	618.0 	2227.0 0.00163 0.00587
Strike_action  	7352.0 	2229.0 0.01938 0.00588
Fundraising  	1796.0 	2230.0 0.00473 0.00588
Obesity  	8228.0 	2233.0 0.02169 0.00589
Nokia  	8433.0 	2234.0 0.02223 0.00589
Leonardo_da_Vinci  	1848.0 	2235.0 0.00487 0.00589
Chile  	7215.0 	2236.0 0.01902 0.00589
My_Documents  	1022.0 	2238.0 0.00269 0.0059
Truth  	1849.0 	2239.0 0.00487 0.0059
Back_pain  	2317.0 	2249.0 0.00611 0.00593
Instant_messaging  	1454.0 	2250.0 0.00383 0.00593
Logos  	2672.0 	2251.0 0.00704 0.00593
Shakira  	566.0 	2252.0 0.00149 0.00594
Bamboo  	1640.0 	2253.0 0.00432 0.00594
Florida_State_University  	6386.0 	2255.0 0.01683 0.00594
Cigar  	2089.0 	2256.0 0.00551 0.00595
Archery  	3154.0 	2257.0 0.00831 0.00595
Hot_Springs,_Arkansas  	3743.0 	2258.0 0.00987 0.00595
Lindsay_Lohan  	396.0 	2262.0 0.00104 0.00596
Swingers_(1996_film)  	1789.0 	2264.0 0.00472 0.00597
Hot_rod  	1060.0 	2267.0 0.00279 0.00598
Ronald_Fisher  	4425.0 	2268.0 0.01166 0.00598
Islam  	2760.0 	2275.0 0.00727 0.006
Lion  	5140.0 	2276.0 0.01355 0.006
Federal_government_of_the_United_States  	6663.0 	2277.0 0.01756 0.006
Pepsi  	3112.0 	2278.0 0.0082 0.006
Hole_(band)  	1728.0 	2279.0 0.00455 0.00601
Cereal  	4076.0 	2280.0 0.01074 0.00601
Food_Network  	123.0 	2281.0 0.00032 0.00601
Stream  	3546.0 	2282.0 0.00935 0.00601
Saint_Patrick's_Day  	1857.0 	2284.0 0.00489 0.00602
Forecasting  	7633.0 	2287.0 0.02012 0.00603
Philosophy  	7942.0 	2288.0 0.02093 0.00603
Kimberly,_Wisconsin  	520.0 	2290.0 0.00137 0.00604
Korean_language  	4589.0 	2291.0 0.0121 0.00604
Clocks_(song)  	4072.0 	2294.0 0.01073 0.00605
JetBlue_Airways  	59.0 	2295.0 0.00016 0.00605
Goggles  	529.0 	2297.0 0.00139 0.00605
Ant  	5469.0 	2298.0 0.01441 0.00606
Fraction_(mathematics)  	5851.0 	2301.0 0.01542 0.00606
Wheelchair  	4689.0 	2303.0 0.01236 0.00607
Vehicle_audio  	1088.0 	2306.0 0.00287 0.00608
Amber  	1068.0 	2309.0 0.00281 0.00609
Mirrors_(film)  	2115.0 	2311.0 0.00557 0.00609
Sally_(musical)  	5435.0 	2312.0 0.01433 0.00609
PH  	3767.0 	2314.0 0.00993 0.0061
Ghetto  	8724.0 	2315.0 0.02299 0.0061
Diarrhea  	5043.0 	2316.0 0.01329 0.0061
Dachshund  	2818.0 	2317.0 0.00743 0.00611
Journalist  	5819.0 	2318.0 0.01534 0.00611
Embassy_Suites_Hotels  	5730.0 	2322.0 0.0151 0.00612
Supreme_Court_of_the_United_States  	5452.0 	2324.0 0.01437 0.00613
World_War_I  	1497.0 	2325.0 0.00395 0.00613
PlayStation  	3959.0 	2329.0 0.01043 0.00614
List_of_sports_attendance_figures  	3751.0 	2330.0 0.00989 0.00614
Asia  	4508.0 	2332.0 0.01188 0.00615
Starbucks  	2233.0 	2333.0 0.00589 0.00615
National_park  	4465.0 	2336.0 0.01177 0.00616
Anxiety  	7487.0 	2342.0 0.01973 0.00617
Martial_arts  	5366.0 	2344.0 0.01414 0.00618
Avian_influenza  	1942.0 	2345.0 0.00512 0.00618
Racism  	5070.0 	2346.0 0.01336 0.00618
Formal_wear  	3062.0 	2347.0 0.00807 0.00619
Heel_(professional_wrestling)  	5700.0 	2348.0 0.01502 0.00619
Leo_(constellation)  	5875.0 	2351.0 0.01548 0.0062
American_Craftsman  	7754.0 	2352.0 0.02044 0.0062
Domestic_violence  	3735.0 	2354.0 0.00984 0.0062
Vampire  	1986.0 	2362.0 0.00523 0.00623
Typing  	353.0 	2363.0 0.00093 0.00623
Shit  	1432.0 	2370.0 0.00377 0.00625
Phentermine  	616.0 	2371.0 0.00162 0.00625
Brunch  	2440.0 	2375.0 0.00643 0.00626
Cars.com  	1089.0 	2376.0 0.00287 0.00626
Mexican_cuisine  	6852.0 	2378.0 0.01806 0.00627
Harlem  	6760.0 	2379.0 0.01782 0.00627
Skull  	2126.0 	2380.0 0.0056 0.00627
Ciara  	3975.0 	2384.0 0.01048 0.00628
Doughnut  	8583.0 	2385.0 0.02262 0.00629
Internet_access  	689.0 	2386.0 0.00182 0.00629
Compaq  	5042.0 	2387.0 0.01329 0.00629
Gothic_architecture  	5087.0 	2388.0 0.01341 0.00629
Sex.com  	1484.0 	2391.0 0.00391 0.0063
Menopause  	2200.0 	2394.0 0.0058 0.00631
Wicked_(musical)  	4299.0 	2399.0 0.01133 0.00632
Honda_Civic  	8400.0 	2401.0 0.02214 0.00633
Family_tree  	8129.0 	2404.0 0.02143 0.00634
Welding  	6409.0 	2407.0 0.01689 0.00634
Contact_list  	1558.0 	2410.0 0.00411 0.00635
Sewing_machine  	7406.0 	2412.0 0.01952 0.00636
Woodstock  	5555.0 	2413.0 0.01464 0.00636
Hypertension  	1672.0 	2414.0 0.00441 0.00636
Penalty_shoot-out_(association_football)  	2141.0 	2416.0 0.00564 0.00637
Chemistry  	2242.0 	2417.0 0.00591 0.00637
TripAdvisor  	901.0 	2418.0 0.00237 0.00637
Coral  	5494.0 	2419.0 0.01448 0.00638
Frederick_Wallace_Edwards  	5163.0 	2420.0 0.01361 0.00638
Acura  	2748.0 	2421.0 0.00724 0.00638
EarthLink  	768.0 	2422.0 0.00202 0.00638
Drum_kit  	6116.0 	2423.0 0.01612 0.00639
Breastfeeding  	2135.0 	2424.0 0.00563 0.00639
Portable_media_player  	3889.0 	2426.0 0.01025 0.00639
Butts_County,_Georgia  	302.0 	2429.0 0.0008 0.0064
Student_financial_aid_in_the_United_States  	5690.0 	2430.0 0.015 0.0064
Sailboat  	4211.0 	2431.0 0.0111 0.00641
Open-source_video_game  	504.0 	2432.0 0.00133 0.00641
Deal_or_No_Deal  	121.0 	2433.0 0.00032 0.00641
Wendy_Darling  	2794.0 	2434.0 0.00736 0.00642
Linen  	3384.0 	2436.0 0.00892 0.00642
401(k)  	490.0 	2439.0 0.00129 0.00643
Brighton  	2314.0 	2440.0 0.0061 0.00643
Fall_Out_Boy  	435.0 	2442.0 0.00115 0.00644
Weight_Watchers  	461.0 	2446.0 0.00122 0.00645
Vital_statistics_(government_records)  	3370.0 	2447.0 0.00888 0.00645
Olympus_Corporation  	2061.0 	2448.0 0.00543 0.00645
Ie,_Okinawa  	2738.0 	2450.0 0.00722 0.00646
Superman  	8372.0 	2451.0 0.02207 0.00646
Lobster  	4566.0 	2452.0 0.01203 0.00646
Bracket_(architecture)  	4198.0 	2454.0 0.01106 0.00647
Flea  	7013.0 	2456.0 0.01848 0.00647
Mother  	1894.0 	2457.0 0.00499 0.00648
Chess  	1298.0 	2458.0 0.00342 0.00648
Biology  	5867.0 	2459.0 0.01546 0.00648
Winnie-the-Pooh  	1399.0 	2460.0 0.00369 0.00648
Wow_(Kylie_Minogue_song)  	4376.0 	2461.0 0.01153 0.00649
Remington_Arms  	2130.0 	2462.0 0.00561 0.00649
Sushi  	5907.0 	2463.0 0.01557 0.00649
I_Love_You,_Man  	5868.0 	2464.0 0.01547 0.00649
Parrot  	6228.0 	2466.0 0.01642 0.0065
Murphy,_North_Carolina  	3435.0 	2467.0 0.00905 0.0065
Cheesecake  	2553.0 	2469.0 0.00673 0.00651
Annie_(musical)  	8176.0 	2470.0 0.02155 0.00651
Alarm_device  	6954.0 	2471.0 0.01833 0.00651
Predation  	3572.0 	2473.0 0.00941 0.00652
Kaiser  	3614.0 	2474.0 0.00953 0.00652
Marion_County,_Indiana  	3985.0 	2475.0 0.0105 0.00652
Antivirus_software  	596.0 	2478.0 0.00157 0.00653
Tobacco  	2113.0 	2479.0 0.00557 0.00653
Dairy  	3641.0 	2481.0 0.0096 0.00654
Subaru  	8063.0 	2482.0 0.02125 0.00654
Unsecured_debt  	266.0 	2483.0 0.0007 0.00654
Martha_Stewart  	1934.0 	2484.0 0.0051 0.00655
Progressivism  	1021.0 	2485.0 0.00269 0.00655
Malibu,_California  	7802.0 	2490.0 0.02056 0.00656
MILF_(slang)  	255.0 	2492.0 0.00067 0.00657
Free_music  	1424.0 	2495.0 0.00375 0.00658
Airline_ticket  	508.0 	2497.0 0.00134 0.00658
Charm_quark  	6161.0 	2498.0 0.01624 0.00658
Stocking  	370.0 	2500.0 0.00098 0.00659
Pistol  	4784.0 	2501.0 0.01261 0.00659
Loan  	963.0 	2505.0 0.00254 0.0066
Rainforest  	628.0 	2506.0 0.00166 0.00661
Plural  	7595.0 	2507.0 0.02002 0.00661
Magnet  	4979.0 	2508.0 0.01312 0.00661
American_Airlines  	164.0 	2510.0 0.00043 0.00662
Dog_food  	7481.0 	2514.0 0.01972 0.00663
Liquid_bubble  	8536.0 	2516.0 0.0225 0.00663
Green_Day  	1915.0 	2517.0 0.00505 0.00663
Amtrak  	1880.0 	2518.0 0.00496 0.00664
James_McDonald_(baseball)  	8059.0 	2519.0 0.02124 0.00664
Better_Business_Bureau  	1214.0 	2522.0 0.0032 0.00665
Astrology  	789.0 	2526.0 0.00208 0.00666
Sausage  	7435.0 	2528.0 0.0196 0.00666
Honduras  	3282.0 	2534.0 0.00865 0.00668
Watt  	3346.0 	2536.0 0.00882 0.00668
Amulet  	1693.0 	2537.0 0.00446 0.00669
Birth_control  	6430.0 	2540.0 0.01695 0.00669
Firewall_(computing)  	1468.0 	2541.0 0.00387 0.0067
Herpes_simplex  	469.0 	2543.0 0.00124 0.0067
White_House  	1315.0 	2547.0 0.00347 0.00671
Pitbull_(entertainer)  	6626.0 	2552.0 0.01746 0.00673
Franklin_County,_Pennsylvania  	6507.0 	2554.0 0.01715 0.00673
Caterpillar  	1830.0 	2555.0 0.00482 0.00673
Hispanic_and_Latino_Americans  	2221.0 	2556.0 0.00585 0.00674
Yu-Gi-Oh!  	6124.0 	2558.0 0.01614 0.00674
Antibacterial  	4996.0 	2559.0 0.01317 0.00674
Hertz  	1820.0 	2560.0 0.0048 0.00675
United_States_Department_of_Education  	1225.0 	2561.0 0.00323 0.00675
Composer  	8564.0 	2563.0 0.02257 0.00676
Asthma  	6316.0 	2568.0 0.01665 0.00677
Paris_Hilton  	180.0 	2571.0 0.00047 0.00678
Mobil  	7464.0 	2577.0 0.01967 0.00679
North_Dakota  	8591.0 	2584.0 0.02264 0.00681
Eve_(entertainer)  	2187.0 	2585.0 0.00576 0.00681
CHiPs  	3561.0 	2586.0 0.00939 0.00682
Web_search_engine  	1572.0 	2588.0 0.00414 0.00682
Fraternities_and_sororities_in_North_America  	8511.0 	2590.0 0.02243 0.00683
Tenseness  	6683.0 	2591.0 0.01761 0.00683
Kelly_Clarkson  	1485.0 	2597.0 0.00391 0.00684
Livestock  	4737.0 	2603.0 0.01249 0.00686
Anal_sex  	797.0 	2607.0 0.0021 0.00687
Nintendo  	4108.0 	2609.0 0.01083 0.00688
Scooter_(motorcycle)  	578.0 	2610.0 0.00152 0.00688
Orchidaceae  	1721.0 	2612.0 0.00454 0.00688
Toplessness  	1494.0 	2615.0 0.00394 0.00689
Picture_frame  	7655.0 	2617.0 0.02018 0.0069
Nikon  	7728.0 	2619.0 0.02037 0.0069
Nelly  	8244.0 	2621.0 0.02173 0.00691
Jaguar  	2092.0 	2623.0 0.00551 0.00691
Human_hair_color  	7296.0 	2625.0 0.01923 0.00692
Rutgers_University  	1047.0 	2628.0 0.00276 0.00693
South_Park  	8599.0 	2630.0 0.02266 0.00693
Nickelback  	968.0 	2635.0 0.00255 0.00695
Rascal_Flatts  	697.0 	2636.0 0.00184 0.00695
Logan,_Utah  	602.0 	2640.0 0.00159 0.00696
Hilary_Duff  	346.0 	2650.0 0.00091 0.00698
Waste_management  	8467.0 	2651.0 0.02232 0.00699
Card_game  	4021.0 	2653.0 0.0106 0.00699
Workforce  	7967.0 	2654.0 0.021 0.007
Alligator  	988.0 	2655.0 0.0026 0.007
Auto_mechanic  	3329.0 	2656.0 0.00877 0.007
Bulldog  	729.0 	2657.0 0.00192 0.007
Matrix_(mathematics)  	6761.0 	2658.0 0.01782 0.00701
Drag_racing  	6829.0 	2659.0 0.018 0.00701
Harris_County,_Texas  	1713.0 	2662.0 0.00451 0.00702
Passover  	1840.0 	2663.0 0.00485 0.00702
Gucci  	634.0 	2664.0 0.00167 0.00702
Do_it_yourself  	2258.0 	2666.0 0.00595 0.00703
Installation_(computer_programs)  	7759.0 	2667.0 0.02045 0.00703
Jacuzzi  	5445.0 	2671.0 0.01435 0.00704
Louis_Vuitton  	2023.0 	2672.0 0.00533 0.00704
Low-cost_carrier  	220.0 	2674.0 0.00058 0.00705
Apple  	3609.0 	2677.0 0.00951 0.00706
Destiny  	1159.0 	2678.0 0.00305 0.00706
Business_card  	2101.0 	2679.0 0.00554 0.00706
Passion_(Christianity)  	2283.0 	2685.0 0.00602 0.00708
Depictions_of_nudity  	1734.0 	2687.0 0.00457 0.00708
Elephant  	687.0 	2688.0 0.00181 0.00708
Application_software  	2609.0 	2689.0 0.00688 0.00709
Dishwasher  	8705.0 	2691.0 0.02294 0.00709
Alltel  	714.0 	2692.0 0.00188 0.0071
Gospel_music  	1421.0 	2693.0 0.00375 0.0071
Hey,_Soul_Sister  	2144.0 	2698.0 0.00565 0.00711
Chihuahua_(state)  	2033.0 	2699.0 0.00536 0.00711
Muslim  	3296.0 	2701.0 0.00869 0.00712
Pork  	2968.0 	2703.0 0.00782 0.00712
Amateur  	950.0 	2704.0 0.0025 0.00713
Senior_citizen  	6209.0 	2705.0 0.01637 0.00713
Chico,_California  	617.0 	2706.0 0.00163 0.00713
Society_for_the_Prevention_of_Cruelty_to_Animals  	5567.0 	2708.0 0.01467 0.00714
Yes_(band)  	3020.0 	2709.0 0.00796 0.00714
Afghanistan  	3755.0 	2712.0 0.0099 0.00715
Noah  	3095.0 	2714.0 0.00816 0.00715
Broadband  	2791.0 	2715.0 0.00736 0.00716
Sex_toy  	410.0 	2718.0 0.00108 0.00716
Panama_City_Beach,_Florida  	8593.0 	2719.0 0.02265 0.00717
Polo  	3194.0 	2720.0 0.00842 0.00717
Adobe_Photoshop  	2108.0 	2721.0 0.00556 0.00717
Music_tracker  	1724.0 	2730.0 0.00454 0.0072
Atlantis  	612.0 	2733.0 0.00161 0.0072
Shadow_Racing_Cars  	7962.0 	2739.0 0.02099 0.00722
General_Hospital  	314.0 	2741.0 0.00083 0.00722
Lil_Wayne  	1600.0 	2742.0 0.00422 0.00723
Ethanol  	7970.0 	2748.0 0.02101 0.00724
Iran  	3675.0 	2753.0 0.00969 0.00726
WWE_SmackDown  	6745.0 	2755.0 0.01778 0.00726
Solitaire  	246.0 	2758.0 0.00065 0.00727
Bathtub  	3846.0 	2759.0 0.01014 0.00727
Titanic_(1997_film)  	2235.0 	2763.0 0.00589 0.00728
Capital_punishment  	4540.0 	2766.0 0.01197 0.00729
Fender_Musical_Instruments_Corporation  	4602.0 	2770.0 0.01213 0.0073
Incest  	102.0 	2771.0 0.00027 0.0073
Clerk_(municipal_official)  	547.0 	2773.0 0.00144 0.00731
Subway_(restaurant)  	8635.0 	2774.0 0.02276 0.00731
Jewel_(singer)  	6539.0 	2779.0 0.01723 0.00732
Carmen  	3818.0 	2781.0 0.01006 0.00733
Sudoku  	257.0 	2784.0 0.00068 0.00734
Rolex  	1416.0 	2787.0 0.00373 0.00735
United_States_Treasury_security  	716.0 	2788.0 0.00189 0.00735
Bondage_(BDSM)  	672.0 	2790.0 0.00177 0.00735
Text_messaging  	8462.0 	2792.0 0.0223 0.00736
Bob_Dylan  	4735.0 	2797.0 0.01248 0.00737
Kingdom_Hearts_II  	670.0 	2798.0 0.00177 0.00737
Pogo.com  	52.0 	2806.0 0.00014 0.0074
Rent-to-own  	2117.0 	2807.0 0.00558 0.0074
Pet_store  	2973.0 	2808.0 0.00784 0.0074
Graffiti  	1142.0 	2809.0 0.00301 0.0074
The_Guardian  	1955.0 	2812.0 0.00515 0.00741
Orgasm  	1288.0 	2813.0 0.00339 0.00741
T-Mobile  	647.0 	2814.0 0.00171 0.00742
Warrant_(finance)  	4119.0 	2816.0 0.01086 0.00742
Demon  	8398.0 	2820.0 0.02213 0.00743
Interest_rate  	4889.0 	2821.0 0.01289 0.00744
Monica_(entertainer)  	5826.0 	2825.0 0.01536 0.00745
Pilates  	1886.0 	2826.0 0.00497 0.00745
University_of_Michigan  	8269.0 	2831.0 0.02179 0.00746
Technical_support  	8843.0 	2832.0 0.02331 0.00746
Microsoft_Word  	7702.0 	2833.0 0.0203 0.00747
Star_Trek  	7309.0 	2834.0 0.01926 0.00747
BlackBerry  	2817.0 	2839.0 0.00742 0.00748
Swinging  	1695.0 	2840.0 0.00447 0.00749
Promiscuity  	995.0 	2842.0 0.00262 0.00749
Boating  	2172.0 	2843.0 0.00572 0.00749
Blackboard  	7044.0 	2844.0 0.01857 0.0075
Greeting  	812.0 	2848.0 0.00214 0.00751
Department_of_Motor_Vehicles  	536.0 	2849.0 0.00141 0.00751
Sexual_fetishism  	1158.0 	2853.0 0.00305 0.00752
Milton,_Massachusetts  	5948.0 	2855.0 0.01568 0.00752
Volusia_County,_Florida  	5979.0 	2857.0 0.01576 0.00753
Michaels  	1322.0 	2858.0 0.00348 0.00753
Ticketmaster  	893.0 	2865.0 0.00235 0.00755
Chlorine  	8752.0 	2867.0 0.02307 0.00756
Broker  	3835.0 	2868.0 0.01011 0.00756
Humour  	1843.0 	2870.0 0.00486 0.00756
Alternative_medicine  	5768.0 	2871.0 0.0152 0.00757
Hungary  	4505.0 	2874.0 0.01187 0.00758
Wicker  	6417.0 	2876.0 0.01691 0.00758
Tick  	2237.0 	2877.0 0.0059 0.00758
Charmed  	2247.0 	2879.0 0.00592 0.00759
Smoking_cessation  	1813.0 	2881.0 0.00478 0.00759
Julia_(1977_film)  	4657.0 	2883.0 0.01227 0.0076
Ralph_Lauren  	2699.0 	2887.0 0.00711 0.00761
The_Simpsons  	761.0 	2889.0 0.00201 0.00761
Penguin  	624.0 	2891.0 0.00164 0.00762
Playground  	2154.0 	2894.0 0.00568 0.00763
Thunder  	1621.0 	2896.0 0.00427 0.00763
León,_Spain  	6595.0 	2899.0 0.01738 0.00764
Racks_(song)  	8884.0 	2901.0 0.02342 0.00765
Frequency  	2426.0 	2902.0 0.00639 0.00765
Cinderella  	3045.0 	2904.0 0.00803 0.00765
Acupuncture  	7638.0 	2905.0 0.02013 0.00766
Beaver  	876.0 	2907.0 0.00231 0.00766
Stencil  	8542.0 	2912.0 0.02251 0.00768
Alphabet  	2360.0 	2914.0 0.00622 0.00768
Suffolk  	6236.0 	2915.0 0.01644 0.00768
Hamilton_County,_Ohio  	5929.0 	2918.0 0.01563 0.00769
Treadmill  	6569.0 	2919.0 0.01731 0.00769
Sedona,_Arizona  	1045.0 	2920.0 0.00275 0.0077
Beacon  	3479.0 	2921.0 0.00917 0.0077
IMAX  	6891.0 	2922.0 0.01816 0.0077
Putnam_County,_New_York  	8173.0 	2928.0 0.02154 0.00772
Amish  	1489.0 	2929.0 0.00392 0.00772
Coke_(fuel)  	2653.0 	2930.0 0.00699 0.00772
Denmark  	5270.0 	2934.0 0.01389 0.00773
Webb_County,_Texas  	5363.0 	2938.0 0.01414 0.00774
Ada_(programming_language)  	7600.0 	2939.0 0.02003 0.00775
Scuba_diving  	7881.0 	2941.0 0.02077 0.00775
Ecuador  	2750.0 	2942.0 0.00725 0.00775
LiveJournal  	1236.0 	2943.0 0.00326 0.00776
Iris_(anatomy)  	5426.0 	2944.0 0.0143 0.00776
Bow_Wow_(rapper)  	864.0 	2949.0 0.00228 0.00777
Laguna_Beach,_California  	6560.0 	2952.0 0.01729 0.00778
Fishing_lure  	5558.0 	2959.0 0.01465 0.0078
Will_(law)  	5550.0 	2961.0 0.01463 0.0078
Macy's  	563.0 	2963.0 0.00148 0.00781
Venus  	5323.0 	2964.0 0.01403 0.00781
Woodworking  	4549.0 	2965.0 0.01199 0.00781
Cricket  	4775.0 	2966.0 0.01259 0.00782
Vanity  	2392.0 	2967.0 0.0063 0.00782
Easter_egg_(media)  	3474.0 	2968.0 0.00916 0.00782
Epileptic_seizure  	4051.0 	2969.0 0.01068 0.00783
Hernia  	6887.0 	2971.0 0.01815 0.00783
San_Francisco_Giants  	2208.0 	2975.0 0.00582 0.00784
Citibank  	303.0 	2978.0 0.0008 0.00785
Toyota_Camry  	1507.0 	2980.0 0.00397 0.00785
Airsoft  	1222.0 	2981.0 0.00322 0.00786
Carl_Maria_von_Weber  	3544.0 	2987.0 0.00934 0.00787
Babe_(film)  	1637.0 	2990.0 0.00431 0.00788
List_of_The_Fairly_OddParents_characters  	8145.0 	2991.0 0.02147 0.00788
Artificial_hair_integrations  	2731.0 	2993.0 0.0072 0.00789
Wood_flooring  	7818.0 	2994.0 0.02061 0.00789
Korea  	4148.0 	2996.0 0.01093 0.0079
Prescription_drug  	4396.0 	3002.0 0.01159 0.00791
Baseball_card  	3732.0 	3003.0 0.00984 0.00792
SpongeBob_SquarePants  	1906.0 	3007.0 0.00502 0.00793
Division_of_Casey  	5740.0 	3010.0 0.01513 0.00793
Chad  	2397.0 	3012.0 0.00632 0.00794
Junk_(ship)  	488.0 	3013.0 0.00129 0.00794
Coyote  	1762.0 	3016.0 0.00464 0.00795
Lime_(material)  	3869.0 	3021.0 0.0102 0.00796
Zoom_(film)  	5198.0 	3022.0 0.0137 0.00797
National_bank  	3313.0 	3029.0 0.00873 0.00798
Briggs  	5485.0 	3033.0 0.01446 0.00799
Cornell_University  	5530.0 	3035.0 0.01458 0.008
Reseller  	7264.0 	3038.0 0.01915 0.00801
Calcium  	3686.0 	3039.0 0.00972 0.00801
Personal_digital_assistant  	8864.0 	3044.0 0.02336 0.00802
Cramp  	6258.0 	3045.0 0.01649 0.00803
Keikogi  	2431.0 	3048.0 0.00641 0.00803
Cougar  	6111.0 	3053.0 0.01611 0.00805
Crescent  	4350.0 	3054.0 0.01147 0.00805
Condom  	1888.0 	3058.0 0.00498 0.00806
Pavillion,_Wyoming  	2387.0 	3059.0 0.00629 0.00806
Bargain_(song)  	2416.0 	3060.0 0.00637 0.00807
Awning  	2415.0 	3065.0 0.00637 0.00808
Nickel  	7707.0 	3071.0 0.02031 0.00809
Facebook  	118.0 	3072.0 0.00031 0.0081
Spoiler_(aeronautics)  	146.0 	3077.0 0.00038 0.00811
Canoe  	7697.0 	3080.0 0.02029 0.00812
Celtic_F.C.  	7218.0 	3083.0 0.01902 0.00813
Online_banking  	330.0 	3084.0 0.00087 0.00813
Dallas_Cowboys  	411.0 	3085.0 0.00108 0.00813
Hoax  	1235.0 	3086.0 0.00326 0.00813
Pyramid  	6102.0 	3087.0 0.01608 0.00814
Halo_(series)  	7479.0 	3089.0 0.01971 0.00814
Manga  	1686.0 	3090.0 0.00444 0.00814
Michael_Jackson  	1153.0 	3097.0 0.00304 0.00816
Romani_people  	1369.0 	3100.0 0.00361 0.00817
Hillsborough_County,_Florida  	6858.0 	3108.0 0.01808 0.00819
Slip_(ceramics)  	1461.0 	3110.0 0.00385 0.0082
Chicago_Cubs  	1586.0 	3111.0 0.00418 0.0082
Laughlin,_Nevada  	1408.0 	3112.0 0.00371 0.0082
Audi  	2298.0 	3115.0 0.00606 0.00821
Shield  	2988.0 	3117.0 0.00788 0.00822
Stained_glass  	7913.0 	3119.0 0.02086 0.00822
Slot_machine  	2008.0 	3121.0 0.00529 0.00823
Courtyard_by_Marriott  	5016.0 	3125.0 0.01322 0.00824
S_Club  	4537.0 	3126.0 0.01196 0.00824
Ritz-Carlton_Hotel_Company  	2484.0 	3127.0 0.00655 0.00824
Kohler,_Wisconsin  	3066.0 	3129.0 0.00808 0.00825
